,tweet
0,0598 첫 번째 줄로 갈 수 있도록 노력해야겠어요☺
1,네☺ 오랜만이라 넘 떨리네요  ㅎㅎ
2,ㅇ0ㅇ ㅍ 알겠습니다☺☺ 흐흐 드디어 닉네임을 알아냈어요 너무 기쁘다💕 저야말로 감사해요🥰🥰💕
3,여러뷰 당장당장 트친하세요 마음찍으세요진짜진짜 말 이쁘게 하시는분☺☺ 트친으로 두면 말이 이뻐서 기분이 좋아지는❤❤ 45
4,1102 맛저 했어요 초아님 뭐 드실 예정인가요 ☺
5,안녕하세요 익명님☺ 글을 읽으면서 너무너무 공감했습니다 ㅠㅠ저도 고등학교 시절 익명님이 적어주신것과 비슷한 상황을 겪어 2년간 정말 그림을 안그렸습니다  입시철이시라면 더더  다음은 질문 상자에    7
6,05 나도 꾸벙벙 융이 라구 편하게 불러조☺❤
7,0 맛있게 드세요☺저는 카페에서 멍때리는중이에요ㅎㅎ
8,✍ 텔 레       1 ☺  차가운술 32
9,💙1028 떠함시💙 오늘 서하미 덕분에 넘 행복한 하루였어☺😆  박서함 서함짱짱 432
10,또 다시 내 굿즈보고  그가 너에게 얼마에 판거냐고 물으시는 엄니  굿즈금액은 절대적 비밀임댜☺
11,04050842 담님 잘하실 수 있을 거에요 응원할게요☺
12,저 그부근이에욬ㅋㅋㅋㅋㅋㅋ가디건 안가져왔는데 잘됐네요☺
13,0 감사합니다아☺❤❤❤
14,83 오 처음 알았어 나는 눈 밟으면 뽀드득 소리 나는 게 좋아☺ 중혁이는 조용한 거 좋아하는 구나
15,힘내요☺
16,남작님 잘부탁드려요☺❤
17,비구매덕질이 또 실트인걸 보니 입추가 머지않았네☺
18,5셋 거래완료했습니다 무악만 거래해요☺
19,4년 장수 딜 러  ☀ 텔 레     1 ♥  아이스 작대기 아이스작대기 작대기아이스 대마 떨 액상 허브 브액 캔디 케이 케타민  ☺ 텔 레     1 ♈ ☀ 텔 레     1 ☁  아이스 긴거 아이스작대기 5
20,0511 향희님이랑 트친이여서 좋았어요😢 같이 이야기할수있어서좋았어요 짧았지만 진심으로 감사했습니다 다시만날기회가 있다면 루아를 꼭 찾아주세요☺ 언제든지 당신마음속에 제가있으면 좋겠습니다ﾉ´▽｀ﾉ 제가 먼저다가가지못해서 미안해요 다시 만난다면 제가 막 다가갈게요☺🥞☕
21,오늘도 짜릿한 역전승 ✌☺
22,아기 디노 2일차 가시만 붙이면 되는데 귀찮다 내일 해야지☺ 08
23,☺ 장사 오래했습니다 ♦  인증 채널 보면 퀄 좋습니다  ㅌㄹ          아이스작대기 37
24,첫인상 헉 귀여우신 분같다☺ 현인상 헉 귀여우시다😭 3243
25,53979004 저도 감사합니다☺
26,2 그럼 언니라고 부를게요 제나언니 앞으로 더 더 잘 부탁해☺💜💜
27,1904 허버버 불러주시면 저야 좋죠 😏 근데 따로 비계가 없어서 이 계정으로 가도 괜찮다면야 ☺✨
28,힣ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ그래도 우리가 제일 좋아하는 기현이 착장☺💗 3
29,📍보다플라워  아침부터 나오셔서 내부 꾸미시던주최자분들뜻밖의 선물인 간식도 받아서 행복했어요 특전 메모지도 예쁘고 플라워 픽이 벌 모양이라 너무 귀여웠던 ☺   허니는꽃 494
30,커미션  목표금액 달성 시 한분 그려드려요  🤍10 두상 낙서 무컨펌 커미션입니다 🤍작업기간 최대 2주  음기캐 자신있습니다 문의는  주세요 ☺ 1095
31,속쌍이쁘다어우 진짜 너무 이쁜데 와 진짜 이쁜데얼마나 이쁘냐면 말야 속쌍이쁘다어우 진짜 너무 이쁜데 와 진짜 이쁜데얼마나 이쁘냐면 말야 속쌍이쁘다어우 진짜 너무 이쁜데 와 진짜 이쁜데얼마나 이쁘냐면 말야 속쌍이쁘다어우 진짜 너무 이쁜데 🤦🏻‍♀️💛☺😍🥰 2
32,030 나도 귀여운 언니랑 반모해서 너무 좋아☺❤❤
33,몬무스계열도 계속 마음에 두고있는데🤔 여유가 될 때 몬무스갤에서 소설로 쓴거나 만화로 그렸던 것들도 다시 그려봐야겠어용 예쁜 꼬추도 많이많이☺
34,하상상만 해도 행복하겟따☺
35,으어ㅠㅠ 이게 갑자기 무슨 심장어택  나 앓을 수가 없는데 영상도 제대로 못보고 ㅠㅠ  혼자이고 싶어 소누앓고 싶어♡♡ 1813☺ 8
36,☺ 달밤족발봉명점 오메가 여주맛집 함평군사우나 켄터키   🆕
37,아ㅋ ㅋ ㅋㅋㅋㅋ 아니에요 말 너무 재밌게 하셔서ㅋㅋㅋㅜ엄청 웃겼어요 공무원님같은 분들 덕분에 의욕이 납니다  주접 많이 떨어주세요 항상 감사해요☺
38,저 이제 학교에서 수업 잘 받고 오겠습니다 ☺  몸에 남은 기력은 없겠지만 꼭 힘내서 다시 쉬는 시간에 돌아올게요💞  나중에 뵈어요   오늘도 즐거운일이 가득하길
39,앗 꿈빛파티시엘☺
40,🚨조금 늦었지만 공지합니다🚨 재무나 불가능하다고 메모지엔 쓰여있는데 ;;;가능하세요;;; 단 배송비도 본인께서 부담하셔야합니다 감사합니다☺
41,🐮 부인미팅 익산룸싸룽 고양시   ☺
42,0709 0 서빙 같이 갑시다 🤣 영아 내가 고기도 잘라줄게 ☺
43,501 헉 휘발유님의 말이라면 세겨듣겠습니당☺❤
44,하 이 짝수고양이 아 근데 뭔가 3회도 잘할것 같아요 일단 감이 그래 촉이 그래😻☺💨💨
45,🏰 성성맵스 2차 구매 마감 3 세 분만 더 오시면 340명의 분들과 함께합니다 ☺  ➡️ 구매 기한   87 ➡️ 구매 공지   ➡️ 구매 링크  6 67
46,그래도 오랜만에 여행계획이라도 좀 새워볼까해요☺
47,2 갹 저희 짓시로 종종 만났었는데 일케 트친이 되어서 기뻐요☺🔥🔥🔥🔥 앞으로 잘부탁드릴게요✨✨✨✨
48,퇴근하고 밥까지 먹었는데도 집에 오니 6시반인 삶은 참 아름다운거구나☺
49,구씨가 하는 연기는늘 이런 느낌이었구나ㅋㅋㅋㅋㅋㅋ 멜로가 체질에서도 그랬었군 포근해☺ 9
50,시선 안구 넘 좋아요 ☺🧡 리겔잡화점
51,1 고생많았었네☺
52,잘생기고 이뿌고 귀엽고 섹시하고 다정하고☺ 목소리까지 좋아 완벽🌟 유죄인간 그 잡채 갱🐯 요즘은 그냥 유니의 모든 행동이 사랑스럽게 느껴집니다💕 0 9
53,흑흑 존잘님과 친해지고 싶습니다🥲🥲☺
