,tweet
0,127172 제가 상대방이 이랬다가 많이 사겼던 유형이라 처음에 아무런 마음이 없었는데 너무 부담주지 않고 선 넘지 않으면서 꾸준히 지지해주고 기다려주더라구요 그래서 어느 순간 그런 모습들이 너무 고마워서 좋은 쪽으로 생각하고 마음 열었어요🥰
1,94 당여나죠 🥰
2,세아언니 🥺🫠🫠🫠    🥰🥰🥰
3,빵콩이 집 도착했어요 앞으로 데리고 여기저기 다닐게요🥰  5
4,3 제 생일은 9월 28일이에요 생일날 축하해라는 한마디만 해줘도 행복해합니당 🥰
5,06131013 0613   감사합니다 🥰 이렇게한국어로 소통할 수 있어서    너무 기쁩니다～😊 아포방포～💜
6,00 히히 감사합니다🥰
7,얼공 원탑 여신 혜진 이에용  트위터 보고 연락 드려요 라고 하면 서비스 많이 드려용 ❤️❣️🥰 문의는 구매 문의 라인 77 섹트 자영 자영판매 자영후기 🧡🧡🧡🧡🧡🧡💚💚💚💚5
8,헤헤 감사합니다 완성품도 엄청 기대중인데 받으면 사진 올려볼께요🥰 말씀처럼 괜찮으면 세트로 목걸이까지 만들어도 좋겠습니닷🥺❤️
9,960901 앜 ㅋㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋㅋ ㅋ ㅋ ㅋㅋ ㅋ ㅋ ㅋ 큐ㅠㅠㅠ 감사합니다🥰😍🥰😍
10,그니까여제발 만났음 좋겠어여 감따해요🥰
11,220828        🥰🤍  🖇️5746  스트레이키즈 리노 리노  リノ 0
12,마마ㅁ말이 안 나온다🥲🥲💦💦 초초면에 실례지만;; 유코님의 슈가글라스 슈에스킨 디자인부터 스킨 배경까지너무나도 완벽함 그 자체입니다🥰💕최고에요🦋🌟🌟 03
13,꺅♥ 너무 좋아요😍😍🥰 다음 행사때두 만나서 사진 왕창 🤣🤣 헤헤 지금은 뭐하고 계셨나용 저는 지금 편의점 와서 아이스크림 사는중이에요ㅋㅋ진짜덥다😅
14,데뷔 축하해🥰🥰❤️‍🔥
15,화이팅 겜도 즐겜 하시길 🥰
16,치키님의 멘션 읽고 텐션이 업됐어요💖 정말 감사합니다 스펙트럼은 딱 치키님이 말씀하신 것처럼 특정 컬러를 좋아하시는 분들을 위해서 기획했던 상품이었어요💙 그렇기에 블루 컬러 스펙트럼을 좋아해주셔서 감사한 마음이 더 큽니다🥰 힘내서 남은 컬러들도 열심히 달려 볼게요🌈 감사합니다
17,쁘이✌️🥰 ㅠㅠㅠㅠㅠㅠㅠ
18,🔷복셀챌린지🔷        여러분이 만든 복셀을 자랑해 주세요 🥰 이 메세지는 영국에서 최초로 시작되어  📌지목당하면 복셀 올리고 ➡️ 태그로 3명 지목하기 해야 여러분의 가 완판되는 행운이 찾아올것입니다   지목🔽     139
19,0123 잠소님을 향한 제 마음이 드디어 도착햇군뇨ㅎㅎ 로켓배송 🚀 시켰는데 뭐 이리 늦게 온댜🥰
20,2 헉 훅 들어오는 감동🥺🥺 전 푸딩님이 조아요🥰
21,앙스타장터 하지메 아크릴 05에 판매합니다 편하게 연락주세요🥰 2
22,0501 잘생긴 담당은 매진이야🥰 뭐 할래💗
23,엌ㅋㅋㅋㅋ홍보 감사합니다🥹🫶ㅌㅋㅋ후후 배송 오면 바로 알려두릴게용🥰🥰🥰
24,당신이 뭘 알아 나의 아기 햄져가 누구든이야 웃기고 잇네 하지만 여린 성정 상 후플에 갈 것 같긴 해  이소유 글핀 우당탕탕 질서선은 아묻따 글핀이지🥰👍
25,넘우 외설적이라고 아무한테도 안보여주고 저랑 냑자님만 보려고했는데 또 이쁜건 자랑하라고 하긴했는데 또 너무 나는 개변태가아닌가 싶은 그런마음도있고 볼때마다 흐아앙 너무이쁜데   라는마음과 자랑하고 싶은 마음의 교차점이 겹쳐져서 올리는 스샷  😊🥰
26,5 감사해요 스시님도 꼭 가챠 성공하시길 바래요 🥰🥰
27,🦈8코페 토요일 확정 일정🐬  홀로라이브 팀코  버튜버  가우르 구라 호쇼 마린 미나토 아쿠아 시라카미 후부키 샤이릴리  셀카봉 들면서 돌아다닐 예정입니다  코코페 가서도 사진많이 찍었으면 좋겠어요🥰 코코페 일정 8코페 코스어 코스프레 95
28,อรุณสวัสดิ์ เป็นวันที่ดีมีแต่รอยยิ้มค่ะ 🥰  블랙핑크 로제 생로랑 블랙핑크 로제 춤선  블랙핑크 로제 코첼라  블랙핑크 로제 메인보컬   블랙핑크 로제 베스트 걸 블랙핑크 로제 블랙핑크  로제  É  4
29,일콘 준비 숙제 중 🥰  휴가 참 알차게 쓰는구만 🤣 주너도 팬들도 모두 건강하게 곧 만나기를 😊 98
30,예전에 구상했던 제복을 그려봤어요🥰 제복에 레이스를 넣고싶어서 대강이러면되겠지하고 구상했던걸 그리니 뭔가 이상하긴하네요😂 좀더 맘에들게 바꿔봐야겠어요🥰 99
31,헉 언니는 이미 나랑 짱친이지🥰🥰🥰
32,기현시♡♡겸 퇴트♡♡ 사실 이렇게 오래 핸드폰 보면 안되는디 오랜만에 반겨주는 사람들이 너무 반가워서 오래 있었어요🥰🤣🥰 눈이 천천히 회복되면서 더 오래 있을게요 오래봐요😍😍😍 0
33,그래도 얼굴로 꼬시려 한 건 정말로 성공적이셨어요🥰🥰🥰😘😘😘🤗🤗
34,65 유고님 정말 같은 마음😂 겪어봤기에 잘 알아요 저희 모두 힘내봅시다 그래도 건강이 가장 중요한 거 아시죠🥰
35,0351 오온님도 쫀하루 되십시요❤🥰
36,네 저도 잘 부탁드립니다 🥰💜
37,9889 9889 꼬기다꼬기🥰🥰  맛있게 드세요 😆😆
38,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ하 참 부끄럽습닏아😋🥰🫶💖💖💖💖
39,0925 생일축하드려요 날개님 🥳 맛난 거 많이 드시구 남은 하루 행복하게 보내세요 🥰
40,남기남 매니저 인스타🥰 박성한 2년연속 100안타 기념구 50
41,큐ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 저두 라멜님 오랜만에뵈서 너무 기뻐요 저두 사랑해요🥰 049
42,1207 우우웅웅 🥰🤍
43,쌤두 잊나잇하세요 🥰
44,아 근데 딴건 모르겠구 ㅠㅠ 찰리 마지막에 막말 너무했구ㅜㅜㅜ롤라가 봐줬으니까 나도 함 봐줄건데 다음엔 그러지마라 그리고 롤라는 진짜 너무너무 내가 애정해 ㅠㅠㅠㅠ 홍롤라 평생 갔음 좋겠다🤣🥰
45,🥰생명이름창조하셨네요 지터씨 멋지다
46,네 곧 주말이니까 푹쉬고 회복해보려구용 감사해요🥰🥰🥰🥰👍👍 16
47,히히 좋아요🥰
48,굿나잇 굿밤이에요🥰🌹🌹
49,2 앟ㅎㅋㅋㅌㅋ 사진 너무 귀여워요 ㅠㅠㅠ❣️ 뜨리아가 잘 도착한것같아서 넘 기쁘네요🥰
50,싸랑합니다그대를🥰 별안간 로또맞은 여자됏어 나 11
51,🧸제5인격 아크릴 캔뱃지 업데이트🧸  📷버틀러즈 카페 풍 아크릴 리퍼 ✨미러 아크릴 키홀더 ⬆️실물짱⬆️짱예뻐욥⬆️ 🎊반짝반짝 스퀘어 캔뱃지 등  많이사랑받은 아이들 다시 채웠어요 🎀🎤🥰 85
52,203 헐 얼른 읽어봐야겠어요 감사해요🥰
53,71632781 넘나 독보적인 멘션요정 무나비님 저 무나비님 멘션 오면 늘 즐겁고 좋아요💕 전 조금 생각하고 멘션을 쓰는 편인데 편해서 그런가 아무말 쓰게 되는 경향이ㅋㅋㅋㅋ 히히 그래두 제맘 아시져🥰
54,얼공 원탑 여신 혜진 이에용  트위터 보고 연락 드려요 라고 하면 서비스 많이 드려용 ❤️❣️🥰 문의는 구매 문의 라인 77 섹트 자영 자영판매 자영후기 💛💛💛🧡
55,서울시립미술관 덕수궁 찍고 늦은 점심 아가들이랑 냠냠🐰🥰 울 정구기 올래👉👈 2108
56,100괄 축하드려요 좋은 하루 보내세요🥰 43
57,휴가철이고 곧 영화제가 다가오고 있어서 트윗도 눈팅으로만 훓고 있지만ㅠ 탐라에 예쁜 서함이 보면서 힐링하고 현생에서는 열심히 내 배우 영업도 하고 있어요🥰 뜸해졌다고 맘 식은거 절대아님❤️‍🔥 혹시나 8월 초에 영화제 오는 솸프님들이 계시다면 꼭 삐삐쳐 주세요ㅎㅎㅎ
