,tweet
0,
1,07 남들보다 손이 큰편작은편    ; 보통인것같아요 이건 좀 애매하다🤔
2,서울휴가시 필수방문코스로 잡길 잘한 듯  차를 가져가나마나가 고민이군🤔
3,모자 너무 웃기고 웃겨 ㅋㅋㅋㅋㅋㅋㅋㅋ  저런 거 어디서 찾아서 쓰고 온 걸까 🤔 5
4,흠🤔🤔🤔
5,ㅋㅋㅋㅋㅋ마자여 븨극기인 뽈끔줌도 국프인 로즈마리도 아근데 로즈마리 나이 어리다고 했던 것 같은데🤔    2
6,파티 게임중에서는 루미큐브면 훌륭한 편이죠🤔 파티게임이라면 아예 시크릿히틀러나 아발론도 괜찮고제대로 머리 쓴다면 스플렌더나 카탄도 좋습니다
7,크롬도 있고 릐카르도도 있으니 일러를 까보고 싶긴 한데 4400엔🤔 8월 아발론 타임즈를 보고 정하는 게 좋으려나
8,1001 아마 그러지 않을까아🤔
9,업무상 영어이름 만들기를 권유받아서 혼자 고민중   🤔
10,역시 손이가야 맘에들게 나오죠💚 보닛은 이렇게 소장해야하는가🤔
11,나쁜 제비새끼에 대한 면죄부라던가 긍정적인 부분은 전혀 없었던 것같은데🤔  우영우 역시 나쁜 제비새끼임을 알자마자 사임하려 했고 고래도 피해자와의 사이에서  등장했을 뿐이고 징역형에도 아쉬워 하지 않음 그저 존중하고 싶었던 건 피해자의 의견인데 그조차 그럴 수 없다가 결론인걸 뭐
12,618 자꾸 우리들을 강조하는 게 수상해요🤔 이거 이러다 퓨전 내주는 거 아님
13,딤섬먹구 팁을 넘 마니 준듯🤔 뭔가 옛날이랑 맛이 달라진거 같애 흑흑 옛날 맛집들이 다 변해감 근데 보바가이즈도 너무 달고🥺 딤섬집은 이젠 다시는 안 갈듯 ㅠㅠ 자전거 타러 가야하는데 무릎이 너무 아푸당 어뜨카징🤦🏻‍♀️ 09
14,역시 키라페스 근데 히나 키라페스는 왜 사요가 더 눈에 띌까🤔 4
15,저쪽에서 이째명 목줄 쥐고 있는데 반대를 제대로 할 수가 있나 🤔
16,좋아요 수 보다 쪽지가 더 많은 이상한 현상🤔
17,헤드를 모델바디에 붙이면 어떤 느낌인지 궁금해진 20시24분🤔
18,개꿀잼 🤔 난 그저 잼민이지
19,사실 트위터 스페이스 생기기 전부터 했다고 말하는게 더 흥미 있을까요 🤔
20,오늘이 트위터 가입 10주년이라면🤔 오늘이 ㅇㅎ 악스홀에서 콘서트 한지 10년 된 날이라는건데 말이쥬 세월 빠르다 증멜ㅋㅋㅋㅋㅋ  윤 콘 10주년 축하해♡  트위터에 언제 가입했는지 기억하시나요 트위터는 기억한답니다 058
21,모든 직업군 만들고 싶다🤗 일단 주직인 음유시인부터 만들자 나이트→전사→용기사→몽크→닌자→흑마도사→소환사→백마도사→학자 순으로 만들어야지 근데 힐러를 전사 다음에 할지도🤔
22,2  저두 영 찜찜 🤔
23,혹시 탐라에 핑발이나 백발의 솜깅을 갖고 싶었던 사람이 있나요 테스트 좀 해보고싶은데 자수북도 샀겠다 🤔🤔🤔 테스트용이라 돈은 자수실정도만 받을 것 같습니다
24,다이와 스칼렛 두번째 우승 지난번보다 더 많이 이기고 왔는데 평가점이 더 낮아🤔 4
25,마스크팩 오랜만에 하는데 다 하고 크림이나 로션 머 그런거 발라야하나 친구들 의견 반반 갈리는데 궁금해요 🤔
26,ㅡㅔ 좋아하는 아이돌에서 멤버 코로나 확진되었는데 백신 안맞았다네 🤔🤨
27,네🐥🐤🐥💕💕마자요 근데 뭔가 연장할거같기도 해서 시간  30분에서 1시간 정도 더 생각하구 있어요🤔 운동 잘 다녀오시구 점심 맛난거 냠냠하시기예요 ☺️💕‼️‼️
28,이럴려고 말을 건 어라🤔🤔
29,15 더워🤔
30,이건 원래 헐렁이는건가바🤔  머 고정만 되면 된그지 3
31,그렇지 한 90% 아작나도 제한적이기는 하지 🤔 경호 천잰데 😮 46
32,이노센트 팔라펠 맛있다고 추천이 많길래 사봤다 근데 근데 진짜 취향이 아니었다😭😭 향신료향이 너무 강하고 속은 부스러지고 소미마요 케챱 칠리소스 온갖 소스를 다 찍어봤는데 먹기가 힘들었다🥲 어떻게 먹어야 맛있을까🤔
33,사진이 좀🤔 1
34,긁적🤔
35,오늘 처음으로 외동이나 오빠 있을 것 같단 말을 들었다🤔
36,9755 브이도 귀엽고 여주도 귀여운데🤔🤔
