,tweet
0,고맙소이다☺
1,01111 제가 유성대에서  미도리하고 치아키가 그래도 관심이 있는 캐릭터 였는데 언급해주셔서 감격스럽네요 ☺   흐아고르기가 힘든 선택장애온  사람
2,후후후후후후 이래야 언니라고 사람들에게 우길수 있어요☺🌺
3,아이폰이요 이벵열어주셔서 감사합니다 좋은하루 보내세요☺☺ 94
4,256 으히히힣 카누님의 맘에 들어서 다행이에요☺☺ 제 원래 글씨체가 워낙 개발새발이라 저래보여도 왼 손으로 쓴 것 보다 더 잘 써진 거람니다 전 왼손잡이임에도 불구하고 말이조😅 7
5,동아리용으로 만든 달력이라 부원들 생일이 있는 날짜에 나비를 배치하여 언제 누가 생일이 있는지 알아보기 쉽게 했어요☺  여기선 생일이름은 지움 9
6,4년 장수 딜 러  ☣ 텔 레     1 ☣  아이스 작대기 아이스작대기 작대기아이스 대마 떨 액상 허브 브액 캔디 케이 케타민  ☀ 텔 레     1 ✏ ✏ 텔 레     1 ☺  아이스 긴거 아이스작대기
7,월요일 아침 쉽지 않지만 쫀아  좋은하루 보내세요☺ 9
8,체고체고☺💜💜💜💜 845
9,22 좋아요☺☺
10,와아아 넘 부러워용 ☺
11,15 쫀아에요😆☺
12,0715 꺅 뎨꼬님아직 러프단계인데도 좋아해주셔서 넘 행복하네요☺💕후딱 완성해서 더 멋진 별나라를 보여드리겠어요💪💪
13,11111 최고의 의상ㅎㅎ ☺🤍
14,91 헉 그렇다면 다행이에여 행복한 하루 보내요 ☺💖💖
15,연준이 행복한 모습 많이 볼 수 있어서 나두 행복했는데☺🥲 조심히 언능오라구
16,내 카톡 프사☺☺ 47
17,97111129 95  ㅋㅋㅋ 자야지 낫는 병인가요😆😆 퇴근한지 두시간정도라 아직 더 많이 우리 지민이 봐야해요ㅋ 지금 지민 에너지 충전중이예요 그래야 힘받아서 낼 일할수 있다고요 ☺☺☺         100
18,0067 아무일 없어 괜찮아☺
19,요즘은 너와 함께 흘러가는 시간😚☺😘🥰 3
20,아아☺ 50
21,우리집 논컾 자랑합니다☺
22,2 헤헤헤 저도 러프다짜고 혼자 기대돼서 난리피우다가 틔터에 슬쩍 올려봤는데 하얀님도 기대된다니 넘 뿌듯하구 행복하네요☺후딱 완성해서 더 몽환적이고 시원한 파란색을 보여드리고싶어요;;💕🔥💕🔥💕
23,헐 알겟습니다❤❤ 소백님 체고☺
24,진짜 갑작스러운 소식이지만 너무 기쁜 일이라 탐라에 말하러 왔어요☺  오늘부터 1일이 되었어요  저를 응원해주신 모든분들께 진심으로 감사드리며 새로운 마음으로 8월 1일을 보내겠습니다  오늘은 2022년 8월 1일입니다
25,새벽에 찍은거☺ 사이렌 땜에 애가 넘 흥분해서ㅠㅠ 진정시킨다고 쓰담쓰담 해주고 간식주고 장난감 가지고 놀아주고 했었음 7
26,그림 빌려주셔서 감사합니당☺☺  3
27,추워서 덜덜 떨었던 캐랜이 엇그제 같은데 벌써 여름의 절정 한복판이네 추억이 하나씩 쌓이는거 좋구나☺ 8월은 또 어떤 추억이 날 기다리고 있을지 기대할께
28,123 헐 진짜요  좋아요 ㅠㅠㅠㅠ 프공방 링크 먼저 드릴까욧 ☺🙏
29,0615 해산물☺
30,귀여운 애들을 늘 사랑하구 아껴주는 모습이 너무 기엽다 토리 굿즈 찍은 사진들도 넘 귀엽구 그림도 넘 잘 그려 더더 친해지고 싶은데 요즘 교류 잘못했어 갖구ㅜㅜ 이제 반동결 아니니까 많이 교류하자☺
31,🚢 어뉴 김치수제비 의왕시찜질방 남산예술원웨딩  ☺
32,그런거 같아요☺
33,앗뒤에 신비아파트가☺☺
34,1206 쪼아요☺
35,그럼요 별 거 아녔습니다👍🏻👍🏻 저는 강인하니까요☺☺ 걱정해주셔서 감사합니다
36,ả í ồ   ☺  100     우리지민위드유100일 100     ;
37,1 ㅋㅋㅋㅋㅋㅋ우리 여왕님 품에 빨리 안겨드리게 제가 열심히 할게요 진짜 좋아해주셔서 너무 행복해여☺☺☺
38,벌써 8월이라니   7월 한달도 다들 너무 고생많으셨구 8월에는 더더욱 행복한 일들만 가득합세요✨ 늘 함께 해주셔서 감사해요 8월도 잘부탁드립니다☺💛️ 우리는 더비존에서 봅새요오 오늘도 행복하고 시원한 하루 보내요💙💙 568
39,응 나도 사랑해 ☺
40,122  과일님 요즘 제일 친해지고 싶은 가좍분이에요☺ 발랄하신 게 너무 귀여우신  처음엔 그림체에 반했었는데 지금은 데굴님에게 빠져버렸네요😖 그림체가 포근포근하고 간질간질 달달한 게 너무 힐링이에요•﹏• 앞으로 더더 친해지고 싶어요
41,4년 장수 딜 러  ❣ 텔 레     1 ☁  아이스 작대기 아이스작대기 작대기아이스 대마 떨 액상 허브 브액 캔디 케이 케타민  ☝ 텔 레     1 ☺ ↘ 텔 레     1 ✍  아이스 긴거 아이스작대기 0
42,이게 은근 기준이 빡빡하더라고요🥲 도움 되시길 바라며 굿밤되세요☺
43,세상 그렇다니 기뻐요 남은 하루도 쫀 하루 보내시길 바라요☺
44,감사해요☺☺ 이제 이식곡 재밌게 즐길 일만 남았네요 얏호
45,얼굴에 감정다티나는거 졸라 커여움  소리질러 ☺ 바람피지마😑💢 그냥집에가 😣 3
46,✋💇☺🏠👉 리트윗 하면 희귀영상보내들게용   일탈섹트야동맘눌뎀맘눌피섹스야동서울부산인천대전교복목소리보지  6 54
47,05 후후 좋아요☺💕
48,천천히 하구 알려주세요 ☺😘💕 비오는데 조심히 출근하고
49,0922 츠레님도 쫀밤 되세요☺
50,4 좋은 아침이에요 ☺
51,0618 끄아악 안녕하세요 정말 친해지고 싶었어요 앞으로 자주 대화해요 ☺☺
52,헉 넬님 생일 축하드려요🥳🎉 오늘 하루 좋은 하루 행복한 하루 보내시길 바래요☺💗 맛있는거 왕창 드시고 선물도 왕창 받으셔요
53,이 사람이 너무 그리워요 ☺☺   지민 방탄소년단 2
54,메리 미❤☺  927
55,우와 선발☺ 71
56,네네 사랑해요☺☺
57,8 꺅 조아요 사실 인용하고 싶었지만 소심하게 알티를🥺 같이 못죽이랑 최애 컾링 이야기 많이해요☺💕💕
58,착하고 귀여운 버디깅☺❤ 52
59,텔레777   아이스드랍 작대기 아이스  시원한술 차가운술 후리 얼음 사끼  아이스팝니다 작대기팝니다 네토 초대남 부커취 ☺ 일탈 야동 ☣ 작대기아이스 아이스작대기 대마 떨 떨액상 케이 케타민 8
60,얼마 안남았네요☺ 8
