,tweet
0,헐 설마 수혀니 지금 응원법 촬영하느라 바쁜거야  그런거야 😊
1,그거 알아 오빠가 웃는 모습만 봐도 힘들고 속상했던일 다 잊고 저절로 웃게 된다는거😊  기광오빠 보고싶다 736
2,2210 원래 그런 관계성이 맛있는거죠😊 자타 많이 올려주시기
3,공주님 제가 사랑하는거 아시죠 언젠간 납치해버릴겁니다🤭🤭💜💜 이왕에 고정태그 구하시면 저 넣어주세요😭😭😭😭😊😊😊
4,헉 고마워 😊
5,619717 저는 큰 스크린이 좋아서 자주보러다녀요😊근데 영화관까지 가는길이 너무 귀찮기도 해요🥲
6,혹시 내일 홍대 생카 오시는 분들중에 강남 럭드 4등 엽서랑 5등 홀더 필요하신분 계시면 말씀해주세요솜넣 해드립니다😊
7,893 당신은 나의 요정이에요😊
8,주변지인분들도 하나같이 다 후기 너무 잘그리신분 계신다고 저한테 링크 보내시더라구요😆 저야 말로 감사합니다 다음에 기회되면 또 만나서 같이 놀고싶네요😊💕
9,손 모양이랑 표정 휙휙 바뀌어서 만화 캐릭터 같아😊😊 91
10,리튓해야징팔뤄 늘어라담엔 꼬봉이 더 잘 보이게 찍어주샤😍😊😁
11,앙스타장터 앙스타장터 유성대 파샤 일괄 04에 판매합니다 디엠주세요😊  👉장당 01 개별 가능 👉개봉 후 바로 바인더에 보관해 하자❌ 👉25반택017사용합니다  앙스타파샤코레7탄온3탄오프치아키카나타테토라시노부미도리파샤판매양도 023
12,자주이래요 괜찮아요😊
13,기념코인 어디 둘까 하다 카드지갑에 럭키코인처럼 넣고 다니기로😊💓
14,2 남기지 않으시고 다 드셨네요 😊
15,무슨 옷 😊 이상한 건 안 받아
16,감사합니다😊 난세 폴라 교환  저 이지숙 배우님가로 칼 이지숙 배우님가로 붇곳  😇 양지원 배우님 정동화 배우님 정연 배우님 이준우 배우님
17,답장이와서너무 기뻐요😆✨ 너와 친해지고 싶어요💕얘기를 많이 하고 싶어요😊
18,0703 ㅋㅋㅋㅋㅋㅋㅋㅋ 💜😊
19,도쿄리벤저스 도리벤 하이타니 형제 버전 비공식 콜렉터북 양도합니다😊  미사용 새상품이나 가 조금 찢어져 교체 해주었습니다  그래도 한 번 사람 손을 스쳤기 때문에 예민하신 분들은 피해주세요🙏  구성품 뱃지엽서 모두 함께 보내드립니다 운미포 17000원으로 원가양도드려요🥰
20,히이메루 사진 왜 이리 선명해😊
21,09  꺄항 ;;별무리님 말씀대로 내일은 꼭이기로 해여 ㅎㅎ기운이 막 쏫아요오😊💪💪 별무리님ㅎㅎ단밤되시귱 울탄이들 꿈꾸세여 9
22,배송은 끼리 편택 우체국 다 ⭕ 해배비는 벌수 개체수로 나누기때문에 니니안의 경우 3분의 1 피치우의 경우 절반만 내시면 됩니다 😊 무솜인덕장터 솜솜옷장터
23,07 오오 수메르 트윈 좋아요😊
24,플레임스튜디오  룸  다들 많이 가보셧겠지만 굉장히 좋아하는  스튜디오입니다😊😊     7
25,빅톤원티플랫폼앨범  빅톤과시간의플랫폼앨범  깔끔한 구성으로 포카랑 스티커만 들어있어서 환경오염 걱정 덜 할수있어 좋고 팬들이 많이사도 부피가 적어서 부담 덜되는 앨범인거같아요😊 정말 너무너무 좋아요👍 좋은이벤트 열어주셔서 감사합니다🥰 팔로우도 완료했습니다 90
26,오 잘됬구 잘될거아 꽃길가쟈😊😊😊
27,😊💜🤍     돌아온 아육대👋🏻 금메달은 나의 것 🏃🏻‍♂️ 🏃🏻‍♂️는 36
28,와  4일간 연속출연이라니  8월의 시작은 행복의 시작이겠네요😆😆 전 한국이라 못 듣지만요😅😅  다만 4일 연속이셔 님께서 목 컨디션 괜찮으실지 조금 염려가 되기도 하네요  님과 라디오 들으시는 분들 8월의 시작 행복하게 함께 시작하시길 바래봅니다😊😊
29,지지님 감사합니다 😊
30,01 이미갈겼습니다 😊👍🏻💗
31,손빠가 빠질만해요 저도 보고 또 보다가 편집한걸요😊
32,66 그렇겠죠😊😊
33,126 그러면 로하짱이라고 부를게요😊
34,날씨도 넘 좋고 당신도 좋고 다 좋네요🤗 난 좋은 아침 당신은 편안한 이른 저녁내가 잘때까지만해도 그곳이 아침이였는데 시간은 정말 빠르네요😌 행복한 저녁 되세요😊💚
35,너무 너무 예쁘고 우리를 위해 멋진 공연 준비해줘서 고마워요❤️😊  맨 뒷자리라 화질이 안 좋지만ㅎ 넷쨈을 내 핸드폰에 담을 수 있어서 또 같은 한국 하늘 아래 있을 수 있어서 감사해요  다음 한국 팬미때도 봐요  ทำงานหนักมาก พักผ่อนเยอะๆนะครับ❤️ 44
36,290 벌써 가시는 군요ㅠㅠ 늦은시간인데 조심히 올라가셔요😊
37,220730 오호호트립 2부  이퀄꿈 내 최애넘버😊 56  원호 말랑말랑 원호생각 원호찌앙 원호짱짱  ウォノ
38,😊🥰제법 부끄럽지만 칭찬은 좋은 편
39,헉저야말로 늘 탐라너머루 구독중이었는데ㅠㅠㅋㅋㅋㅋㅋ넘 감사합니다♥♥ㅠ유키네님 겸규 정말 최고의맛이에요😊♥ 잘부탁드립니다아😊😊
40,헉 언니는 아직두 첫멘션 기억나 나 진짜 비에 샤워한 날 막 걱정해주고 그래서 비맞고 기분 엄청 안좋았었는데 웅니 덕분에 되게 기분 좋아졌었어😊 지금 약간 내 건강지킴이 같기도 하고˃ᴗ˂ 언니랑 트친되고 반모도 해서 너무 조아 우리 오래보자❤
41,💫앙스타 유사코롯타 소라 8000원에 양도합니다 받을때부터 필름에는 잔기스 있었고 뜯으면 깨끗해질거라고 생각합니다🙏 💫반값택배만 가능 택배비 016 💫눈에띄는 하자없으나 예민하신분은 삼가해주세요 하자에 둔합니다🥺🙏 💫편하게  주세요 😊 앙스타장터 유사코롯타 88
42,안녕하새오 큐비애오 다 지워버렸어오 감사해오 😊  욘보  큐비 트윗청소기 5 큐비트청
43,배고프다⁉️괜찮아요⁉️ 빨리 치료할 수 있도록😊✨
44,파판트친소 파판14트친소   펜리르 서버 부대 명물 메로나 감자입니다 멘퀘 밀고있고 라이트하게 플레이 하고 있습니다😊 흔적 남겨주시면 찾아갈게요 8
45,앜 저 트윗 넘 공감 마자요 긴츸 본체 체형을 보면 😊
