,tweet
0,헐 하나두 지각 아니신데도    헐레벌떡 감사합니다😊😊🥰 헤헤 칠리님께 축하받는 북북 최고행복 북ㅡ 🥳🥳
1,생일 축하드려요🥳 오늘 하루 행복한 일만 가득하시길
2,카페 내일 갈 수 있게 됐다🥳
3,1600 꺄아아아아;; 글자정리를 안하고 보내서 잘릴가봐 걱정했는데 안잘려서 너무 안심하고있어요 합작참여하길 너무 잘했다고 생각해요🥳🥳💚🍈
4,69420 오함마님 싸트받는날 다같이 모여서 축하파티하면 재밌겠어요🥳🎉🎈
5,생일 축하해요 오늘 하루 쩰 행복 하시길 🥳🥳
6,9 히힉 감사합니다 ☺️🥳🥳
7,192 라벵님께 소소한 축하의 말씀을 드리고 가요🥳🥳
8,83934364 감사합니ㅣ다ㅏㅏ🥳🥳
9,아맞다 결국 에어리프트 구매 🥳
10,2 옹옹오오오 축하해🥳🥳
11,생일 축하드려요  좋은하루되세요  🎉🎉🎉🥳🎉🎉🎉
12,099 샘 생일 축하드려요 좋은 하루 보내세요🥳🥳
13,950 🥳 빨리 100만 가즈아   จาพชร  57
14,오늘 생일이에요🥳 스스로에게하는 팔찌선물과 이쁜 지민이사진으로 만들어준 생일케잌 행복한 벌쑤데이시작이네요 울지미니 아까워서 어케 먹냐구요🥲           18
15,축하해  🥳🥳🥳
16,범님 생일 추카드려요🥳🥳 끝내주게 행복한 하루보내시기👍🏻
17,꺄 축하드려요🥳🥳🥳 93
18,비버 님 북토크 파이팅🥳🎉💪👍👏🫶  즐거운 시간 보내고 오시길요💜
19,🥳아부지 생일🎉 526125
20,21갤럭시 32 22🌈레인보우🥳 23가을아침셀러브리티 24어서오세요휴남동서점입니다 25겨울추운거 좋아해🅻🅾🆅🅴 26과학못하는데 신기해서좋아해 2737지금 내 몸무게클났음 40되면은우짜나 28다 좋아해애💗 29아이유😘 30밤을 좋아해달을 볼수있잖아
21,2994 생일 축하합니다🥳🥳
22,꺅 윤윤언니 생일 축하해🥳🥳🥳 맛난거 많이 먹고 행복한 하루 보내🤍🤍
23,990730 생일축하드리고 좋은 하루 보내세요🥳🥳
24,4 드디어 이날이 오고야말았군요 생일 축하드림다 🥳🥳
25,155 생일 추카포카드려용🥳🥳🎉🎉🎊🎊
26,95 네 큰 승리 🥳 축하합니다😐
